packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
15433,1535063311.648535,2018-08-23T18:28:31.648535,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009467124938964844,781.3347990512848,0.1257702112197876,0.1407725285388879,4,172.27.224.250_172.27.224.70,4980,1.0,0.009467124938964844
15435,1535063311.95084,2018-08-23T18:28:31.950840,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3023049831390381,781.6371040344238,0.15516939163208007,0.1441748153051357,4,172.27.224.250_172.27.224.70,4981,1.0,0.008341073989868164
15436,1535063311.959181,2018-08-23T18:28:31.959181,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008341073989868164,781.6454451084137,0.12563619613647461,0.14057837850142693,4,172.27.224.250_172.27.224.70,4982,1.0,0.008341073989868164
15439,1535063312.262819,2018-08-23T18:28:32.262819,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3036379814147949,781.9490830898285,0.1554337978363037,0.1438642775263739,4,172.27.224.250_172.27.224.70,4983,1.0,0.005730867385864258
15440,1535063312.26855,2018-08-23T18:28:32.268550,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005730867385864258,781.9548139572144,0.1329394817352295,0.14830985044673672,4,172.27.224.250_172.27.224.70,4984,1.0,0.005730867385864258
15448,1535063312.57478,2018-08-23T18:28:32.574780,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3062300682067871,782.2610440254211,0.1559983968734741,0.15613088234664685,4,172.27.224.250_172.27.224.70,4985,1.0,0.0043621063232421875
15449,1535063312.579142,2018-08-23T18:28:32.579142,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0043621063232421875,782.2654061317444,0.15606319904327393,0.15606077258654652,4,172.27.224.250_172.27.224.70,4986,1.0,0.0043621063232421875
15451,1535063312.886781,2018-08-23T18:28:32.886781,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30763888359069824,782.5730450153351,0.155985689163208,0.15597686778074166,4,172.27.224.250_172.27.224.70,4987,1.0,0.0017521381378173828
15452,1535063312.888533,2018-08-23T18:28:32.888533,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0017521381378173828,782.5747971534729,0.1549314022064209,0.15708770043744552,4,172.27.224.250_172.27.224.70,4988,1.0,0.0017521381378173828
15454,1535063313.19872,2018-08-23T18:28:33.198720,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.31018686294555664,782.8849840164185,0.15596520900726318,0.1581776183307025,4,172.27.224.250_172.27.224.70,4989,1.0,0.010458946228027344
15455,1535063313.209179,2018-08-23T18:28:33.209179,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010458946228027344,782.8954429626465,0.15606439113616943,0.1580758312991695,4,172.27.224.250_172.27.224.70,4990,1.0,0.010458946228027344
15457,1535063313.510799,2018-08-23T18:28:33.510799,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3016200065612793,783.1970629692078,0.15599589347839354,0.1580055538691435,4,172.27.224.250_172.27.224.70,4991,1.0,0.007765054702758789
15458,1535063313.518564,2018-08-23T18:28:33.518564,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007765054702758789,783.2048280239105,0.1559382915496826,0.15806545695712076,4,172.27.224.250_172.27.224.70,4992,1.0,0.007765054702758789
15477,1535063313.822863,2018-08-23T18:28:33.822863,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30429911613464355,783.5091271400452,0.15600440502166749,0.15813422228633567,4,172.27.224.250_172.27.224.70,4993,1.0,0.01645684242248535
15480,1535063313.83932,2018-08-23T18:28:33.839320,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01645684242248535,783.5255839824677,0.15707700252532958,0.15703423964313673,4,172.27.224.250_172.27.224.70,4994,1.0,0.01645684242248535
15481,1535063313.839651,2018-08-23T18:28:33.839651,Modbus/TCP,172.27.224.250,172.27.224.251,502,49854,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.0003311634063720703,783.525915145874,0.1264871120452881,0.1545254307965744,4,172.27.224.250_172.27.224.251,271,1.0,
15484,1535063314.1351,2018-08-23T18:28:34.135100,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.29544878005981445,783.8213639259338,0.1555957794189453,0.1563697050577898,4,172.27.224.250_172.27.224.70,4995,1.0,0.0034520626068115234
15485,1535063314.138552,2018-08-23T18:28:34.138552,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0034520626068115234,783.8248159885406,0.12517709732055665,0.15305808801887427,4,172.27.224.250_172.27.224.70,4996,1.0,0.0034520626068115234
15488,1535063314.447052,2018-08-23T18:28:34.447052,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3085000514984131,784.1333160400391,0.1558518886566162,0.15627794381808227,4,172.27.224.250_172.27.224.70,4997,1.0,0.012192964553833008
15489,1535063314.459245,2018-08-23T18:28:34.459245,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.012192964553833008,784.1455090045929,0.12605249881744385,0.15192970865714348,4,172.27.224.250_172.27.224.70,4998,1.0,0.012192964553833008
15491,1535063314.758899,2018-08-23T18:28:34.758899,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.2996540069580078,784.4451630115509,0.15497200489044188,0.1549752536758961,4,172.27.224.250_172.27.224.70,4999,1.0,0.009660005569458008
15492,1535063314.768559,2018-08-23T18:28:34.768559,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009660005569458008,784.4548230171204,0.12577600479125978,0.15174607437787938,4,172.27.224.250_172.27.224.70,5000,1.0,0.009660005569458008
15494,1535063315.070718,2018-08-23T18:28:35.070718,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30215907096862793,784.756982088089,0.15521540641784667,0.15483304908976303,4,172.27.224.250_172.27.224.70,5001,1.0,0.008529901504516602
15495,1535063315.079248,2018-08-23T18:28:35.079248,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008529901504516602,784.7655119895935,0.12563848495483398,0.15140167320019238,4,172.27.224.250_172.27.224.70,5002,1.0,0.008529901504516602
15503,1535063315.382718,2018-08-23T18:28:35.382718,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3034701347351074,785.0689821243286,0.15433981418609619,0.15555206396411322,4,172.27.224.250_172.27.224.70,5003,1.0,0.006477832794189453
15504,1535063315.389196,2018-08-23T18:28:35.389196,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006477832794189453,785.0754599571228,0.15495448112487792,0.15488659805130311,4,172.27.224.250_172.27.224.70,5004,1.0,0.006477832794189453
15506,1535063315.694927,2018-08-23T18:28:35.694927,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30573105812072754,785.3811910152435,0.15598270893096924,0.1559533690692001,4,172.27.224.250_172.27.224.70,5005,1.0,0.0036339759826660156
15507,1535063315.698561,2018-08-23T18:28:35.698561,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0036339759826660156,785.3848249912262,0.15600090026855468,0.15593360943753087,4,172.27.224.250_172.27.224.70,5006,1.0,0.0036339759826660156
15510,1535063316.006747,2018-08-23T18:28:36.006747,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30818605422973633,785.6930110454559,0.155969500541687,0.1558995171651281,4,172.27.224.250_172.27.224.70,5007,1.0,0.002440929412841797
15511,1535063316.009188,2018-08-23T18:28:36.009188,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.002440929412841797,785.6954519748688,0.15499429702758788,0.15692593961063986,4,172.27.224.250_172.27.224.70,5008,1.0,0.002440929412841797
15514,1535063316.318765,2018-08-23T18:28:36.318765,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30957698822021484,786.005028963089,0.15598659515380858,0.15797020988064964,4,172.27.224.250_172.27.224.70,5009,1.0,0.009797096252441406
15515,1535063316.328562,2018-08-23T18:28:36.328562,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009797096252441406,786.0148260593414,0.15600030422210692,0.15795610563904872,4,172.27.224.250_172.27.224.70,5010,1.0,0.009797096252441406
15517,1535063316.630696,2018-08-23T18:28:36.630696,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30213403701782227,786.3169600963593,0.15599780082702636,0.15795353201325613,4,172.27.224.250_172.27.224.70,5011,1.0,0.008528947830200195
15518,1535063316.639225,2018-08-23T18:28:36.639225,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008528947830200195,786.3254890441895,0.15599770545959474,0.15795363094299375,4,172.27.224.250_172.27.224.70,5012,1.0,0.008528947830200195
15538,1535063316.729093,2018-08-23T18:28:36.729093,Modbus/TCP,172.27.224.250,172.27.224.251,502,49855,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.08986806869506836,786.4153571128845,0.13463749885559081,0.15003946627219594,3,172.27.224.250_172.27.224.251,272,1.0,
15541,1535063316.942718,2018-08-23T18:28:36.942718,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.2136249542236328,786.6289820671082,0.15535221099853516,0.14457973504152843,4,172.27.224.250_172.27.224.70,5013,1.0,0.005914926528930664
15542,1535063316.948633,2018-08-23T18:28:36.948633,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005914926528930664,786.6348969936371,0.12537059783935547,0.14097219233817773,4,172.27.224.250_172.27.224.70,5014,1.0,0.005914926528930664
15544,1535063317.25485,2018-08-23T18:28:37.254850,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3062169551849365,786.941113948822,0.15562889575958253,0.14437158270991202,4,172.27.224.250_172.27.224.70,5015,1.0,0.004422187805175781
15545,1535063317.259272,2018-08-23T18:28:37.259272,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004422187805175781,786.9455361366272,0.12525250911712646,0.1406140969394551,4,172.27.224.250_172.27.224.70,5016,1.0,0.004422187805175781
15547,1535063317.566731,2018-08-23T18:28:37.566731,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30745887756347656,787.2529950141907,0.15575430393218995,0.14405392510616347,4,172.27.224.250_172.27.224.70,5017,1.0,0.0018720626831054688
15548,1535063317.568603,2018-08-23T18:28:37.568603,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0018720626831054688,787.2548670768738,0.124983811378479,0.14036218780819118,4,172.27.224.250_172.27.224.70,5018,1.0,0.0018720626831054688
15550,1535063317.878815,2018-08-23T18:28:37.878815,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3102118968963623,787.5650789737701,0.15502529144287108,0.14504039781125286,4,172.27.224.250_172.27.224.70,5019,1.0,0.010457038879394531
15551,1535063317.889272,2018-08-23T18:28:37.889272,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010457038879394531,787.5755360126495,0.12585759162902832,0.14145352690922713,4,172.27.224.250_172.27.224.70,5020,1.0,0.010457038879394531
15559,1535063318.19152,2018-08-23T18:28:38.191520,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3022480010986328,787.8777840137482,0.15522949695587157,0.14483798617283739,4,172.27.224.250_172.27.224.70,5021,1.0,0.007735013961791992
15560,1535063318.199255,2018-08-23T18:28:38.199255,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007735013961791992,787.88551902771,0.14701619148254394,0.15114757413014313,4,172.27.224.250_172.27.224.70,5022,1.0,0.007735013961791992
15563,1535063318.502673,2018-08-23T18:28:38.502673,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3034179210662842,788.1889369487762,0.15599548816680908,0.15805371750075994,4,172.27.224.250_172.27.224.70,5023,1.0,0.005913972854614258
15564,1535063318.508587,2018-08-23T18:28:38.508587,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005913972854614258,788.1948509216309,0.15599539279937744,0.15805381811939279,4,172.27.224.250_172.27.224.70,5024,1.0,0.005913972854614258
15566,1535063318.814703,2018-08-23T18:28:38.814703,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30611610412597656,788.5009670257568,0.15598530769348146,0.15804317059504658,4,172.27.224.250_172.27.224.70,5025,1.0,0.004542112350463867
15567,1535063318.819245,2018-08-23T18:28:38.819245,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004542112350463867,788.5055091381073,0.15599730014801025,0.1580303960258742,4,172.27.224.250_172.27.224.70,5026,1.0,0.004542112350463867
15569,1535063319.126643,2018-08-23T18:28:39.126643,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30739784240722656,788.8129069805145,0.15599119663238525,0.1580238972798194,4,172.27.224.250_172.27.224.70,5027,1.0,0.0019741058349609375
15570,1535063319.128617,2018-08-23T18:28:39.128617,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0019741058349609375,788.8148810863495,0.1560014009475708,0.15801284222446102,4,172.27.224.250_172.27.224.70,5028,1.0,0.0019741058349609375
15572,1535063319.43868,2018-08-23T18:28:39.438680,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.31006288528442383,789.1249439716339,0.15598649978637696,0.15799668999540178,4,172.27.224.250_172.27.224.70,5029,1.0,0.010564088821411133
15573,1535063319.449244,2018-08-23T18:28:39.449244,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010564088821411133,789.1355080604553,0.1559972047805786,0.15798573737262392,4,172.27.224.250_172.27.224.70,5030,1.0,0.010564088821411133
15593,1535063319.619139,2018-08-23T18:28:39.619139,Modbus/TCP,172.27.224.250,172.27.224.251,502,49856,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.16989493370056152,789.3054029941559,0.1427618980407715,0.14969879273581543,3,172.27.224.250_172.27.224.251,273,1.0,
15595,1535063319.750718,2018-08-23T18:28:39.750718,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.13157916069030762,789.4369821548462,0.15514631271362306,0.14222306964051057,4,172.27.224.250_172.27.224.70,5031,1.0,0.007966995239257812
15596,1535063319.758685,2018-08-23T18:28:39.758685,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007966995239257812,789.4449491500854,0.1256012201309204,0.1386421334600768,4,172.27.224.250_172.27.224.70,5032,1.0,0.007966995239257812
15599,1535063320.06288,2018-08-23T18:28:40.062880,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30419492721557617,789.749144077301,0.1554293155670166,0.1420752120101132,4,172.27.224.250_172.27.224.70,5033,1.0,0.0064618587493896484
15600,1535063320.069342,2018-08-23T18:28:40.069342,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0064618587493896484,789.7556059360504,0.1254638910293579,0.1383127780217098,4,172.27.224.250_172.27.224.70,5034,1.0,0.0064618587493896484
15603,1535063320.374758,2018-08-23T18:28:40.374758,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3054161071777344,790.0610220432281,0.15555129051208497,0.14176742633947167,4,172.27.224.250_172.27.224.70,5035,1.0,0.0038928985595703125
15604,1535063320.378651,2018-08-23T18:28:40.378651,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0038928985595703125,790.0649149417877,0.12520079612731932,0.1380874907728346,4,172.27.224.250_172.27.224.70,5036,1.0,0.0038928985595703125
15606,1535063320.686662,2018-08-23T18:28:40.686662,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3080110549926758,790.3729259967804,0.15580449104309083,0.14161069800001894,4,172.27.224.250_172.27.224.70,5037,1.0,0.0026350021362304688
15607,1535063320.689297,2018-08-23T18:28:40.689297,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0026350021362304688,790.3755609989166,0.1250617027282715,0.13771805251505262,4,172.27.224.250_172.27.224.70,5038,1.0,0.0026350021362304688
15611,1535063320.998734,2018-08-23T18:28:40.998734,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3094370365142822,790.6849980354309,0.15494899749755858,0.14245795252125187,4,172.27.224.250_172.27.224.70,5039,1.0,0.009927988052368164
15612,1535063321.008662,2018-08-23T18:28:41.008662,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009927988052368164,790.6949260234833,0.13895230293273925,0.149405185069343,4,172.27.224.250_172.27.224.70,5040,1.0,0.009927988052368164
15620,1535063321.310835,2018-08-23T18:28:41.310835,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3021728992462158,790.9970989227295,0.15601167678833008,0.15796397669560033,4,172.27.224.250_172.27.224.70,5041,1.0,0.008460044860839844
15621,1535063321.319295,2018-08-23T18:28:41.319295,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008460044860839844,791.0055589675903,0.15606098175048827,0.15791270212828207,4,172.27.224.250_172.27.224.70,5042,1.0,0.008460044860839844
15623,1535063321.622641,2018-08-23T18:28:41.622641,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3033461570739746,791.3089051246643,0.15597610473632811,0.15782443778911112,4,172.27.224.250_172.27.224.70,5043,1.0,0.005987882614135742
15624,1535063321.628629,2018-08-23T18:28:41.628629,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005987882614135742,791.3148930072784,0.15592870712280274,0.15787439206464696,4,172.27.224.250_172.27.224.70,5044,1.0,0.005987882614135742
15626,1535063321.934657,2018-08-23T18:28:41.934657,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3060281276702881,791.6209211349487,0.1559899091720581,0.15793888721226465,4,172.27.224.250_172.27.224.70,5045,1.0,0.0046389102935791016
15627,1535063321.939296,2018-08-23T18:28:41.939296,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0046389102935791016,791.6255600452423,0.15606451034545898,0.15785921907247452,4,172.27.224.250_172.27.224.70,5046,1.0,0.0046389102935791016
15629,1535063322.247822,2018-08-23T18:28:42.247822,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30852603912353516,791.9340860843658,0.15611600875854492,0.15791437068578848,4,172.27.224.250_172.27.224.70,5047,1.0,0.010859966278076172
15631,1535063322.258682,2018-08-23T18:28:42.258682,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010859966278076172,791.9449460506439,0.1569385051727295,0.1570451703249641,4,172.27.224.250_172.27.224.70,5048,1.0,0.010859966278076172
15652,1535063322.519177,2018-08-23T18:28:42.519177,Modbus/TCP,172.27.224.250,172.27.224.251,502,49857,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.2604949474334717,792.2054409980774,0.15204429626464844,0.15246029412625778,3,172.27.224.250_172.27.224.251,274,1.0,
15653,1535063322.558655,2018-08-23T18:28:42.558655,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.03947806358337402,792.2449190616608,0.154999303817749,0.1496603794334075,4,172.27.224.250_172.27.224.70,5049,1.0,0.010673999786376953
15654,1535063322.569329,2018-08-23T18:28:42.569329,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010673999786376953,792.2555930614471,0.12584941387176513,0.14615692780293812,4,172.27.224.250_172.27.224.70,5050,1.0,0.010673999786376953
15657,1535063322.870598,2018-08-23T18:28:42.870598,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3012690544128418,792.55686211586,0.15513031482696532,0.14932243361502973,4,172.27.224.250_172.27.224.70,5051,1.0,0.008111953735351562
15658,1535063322.87871,2018-08-23T18:28:42.878710,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008111953735351562,792.5649740695953,0.12560689449310303,0.1459089677197582,4,172.27.224.250_172.27.224.70,5052,1.0,0.008111953735351562
15660,1535063323.182601,2018-08-23T18:28:43.182601,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3038909435272217,792.8688650131226,0.15539720058441162,0.14914821581097337,4,172.27.224.250_172.27.224.70,5053,1.0,0.006762981414794922
15661,1535063323.189364,2018-08-23T18:28:43.189364,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006762981414794922,792.8756279945374,0.1254706859588623,0.14554617619827306,4,172.27.224.250_172.27.224.70,5054,1.0,0.006762981414794922
15663,1535063323.494679,2018-08-23T18:28:43.494679,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3053150177001953,793.1809430122375,0.15553829669952393,0.14883109671555383,4,172.27.224.250_172.27.224.70,5055,1.0,0.0040130615234375
15664,1535063323.498692,2018-08-23T18:28:43.498692,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0040130615234375,793.184956073761,0.12508699893951417,0.14515818588180715,4,172.27.224.250_172.27.224.70,5056,1.0,0.0040130615234375
15666,1535063323.806561,2018-08-23T18:28:43.806561,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30786895751953125,793.4928250312805,0.15478789806365967,0.14950960045739128,4,172.27.224.250_172.27.224.70,5057,1.0,0.002816915512084961
15667,1535063323.809378,2018-08-23T18:28:43.809378,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.002816915512084961,793.4956419467926,0.129020094871521,0.15145937779487276,4,172.27.224.250_172.27.224.70,5058,1.0,0.002816915512084961
15676,1535063324.118547,2018-08-23T18:28:44.118547,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30916905403137207,793.804811000824,0.1559891939163208,0.1576289726556843,4,172.27.224.250_172.27.224.70,5059,1.0,0.010828018188476562
